재무제표종류,재무제표구분,연결/별도,회사명,Industry,상장시장,결산기준일,Year,보고서종류,항목명,주요계정,계정코드,당기,전기
"현금흐름표, 간접법 - 연결재무제표",CF,연결,CJ CGV,Media,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-2.68444E+11,2.83339E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,LIG넥스원,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.92105E+11,1.51005E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,SIMPAC,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-17042760911,37470315073
"현금흐름표, 간접법 - 연결재무제표",CF,연결,SK가스,Energy and Natural Resources,KOSPI,2020-12-31,2020,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,2.28479E+11,3.077E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,고려아연,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,4.56523E+11,6.9266E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,극동유화,Energy and Natural Resources,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,24362203858,2977964244
"현금흐름표, 간접법 - 연결재무제표",CF,연결,대덕,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동으로 인한 순현금흐름 합계,영업활동현금흐름,G,40425901535,1.80082E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,대덕전자,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,82856729827,
"현금흐름표, 간접법 - 연결재무제표",CF,연결,대웅제약,Healthcare,KOSPI,2020-12-31,2020,사업보고서,영업에서창출된현금흐름,영업활동현금흐름,G,1.00981E+11,57600275948
"현금흐름표, 간접법 - 연결재무제표",CF,연결,동원산업,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,영업활동으로 인한 순현금흐름,영업활동현금흐름,G,4.02219E+11,1.93238E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,롯데케미칼,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.31081E+12,1.27787E+12
"현금흐름표, 간접법 - 연결재무제표",CF,연결,명신산업,Automotive,KOSPI,2020-12-31,2020,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,48131126189,65184118615
"현금흐름표, 간접법 - 연결재무제표",CF,연결,삼성SDI,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.94882E+12,9.23072E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,선진,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.13359E+11,15747435097
"현금흐름표, 간접법 - 연결재무제표",CF,연결,신세계푸드,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,65546778281,28755341246
"현금흐름표, 간접법 - 연결재무제표",CF,연결,아세아시멘트,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,80505318003,1.09462E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,에스엠,Media,KOSDAQ,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,45398545730,91946538513
"현금흐름표, 간접법 - 연결재무제표",CF,연결,에이블씨엔씨,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,-8187896186,5149714862
"현금흐름표, 간접법 - 연결재무제표",CF,연결,엔에이치엔,Technology,KOSPI,2020-12-31,2020,사업보고서,I. 영업활동현금흐름,영업활동현금흐름,G,1.41296E+11,1.07685E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,이수화학,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,82473102419,-5554494492
"현금흐름표, 간접법 - 연결재무제표",CF,연결,인포뱅크,Telecommunications,KOSDAQ,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,5834789020,2978335093
"현금흐름표, 간접법 - 연결재무제표",CF,연결,일동제약,Healthcare,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,19365601509,41365649728
"현금흐름표, 간접법 - 연결재무제표",CF,연결,진양홀딩스,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,13806533528,21172017283
"현금흐름표, 간접법 - 연결재무제표",CF,연결,카카오,Technology,KOSDAQ,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,9.71096E+11,7.52667E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,케이씨씨,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,6.79854E+11,2.7478E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,코오롱,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,3.33113E+11,1.58407E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,코오롱플라스틱,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,39884107706,-2255262616
"현금흐름표, 간접법 - 연결재무제표",CF,연결,크라운해태홀딩스,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,76121802823,98713175135
"현금흐름표, 간접법 - 연결재무제표",CF,연결,팜스코,Consumer Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,30067140287,14111415668
"현금흐름표, 간접법 - 연결재무제표",CF,연결,포스코,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,8.68574E+12,6.00466E+12
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한국항공우주,Aviation,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,7.32408E+11,3.54539E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한라,Construction,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-1.88197E+11,-1.2956E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한신공영,Construction,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,2.11877E+11,-92744841860
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한올바이오파마,Healthcare,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,929290569,20490918611
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한진,Services,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,2.41167E+11,1.67249E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한화솔루션,Industrial Products,KOSPI,2020-12-31,2020,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.06954E+12,1.20612E+12
"현금흐름표, 간접법 - 별도재무제표",CF,별도,BGF리테일,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,5.2536E+11,5.02425E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,CJ CGV,Media,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-99474012861,-1.82516E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,LIG넥스원,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.36515E+11,1.90762E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,SIMPAC,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,45876784750,433907472
"현금흐름표, 간접법 - 별도재무제표",CF,별도,SK가스,Energy and Natural Resources,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,-3.70332E+11,2.79534E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,고려아연,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,7.53958E+11,4.00721E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,극동유화,Energy and Natural Resources,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-12242340477,25059148245
"현금흐름표, 간접법 - 별도재무제표",CF,별도,대덕,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,9352666697,41277101207
"현금흐름표, 간접법 - 별도재무제표",CF,별도,대덕전자,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,2.01374E+11,87394826091
"현금흐름표, 간접법 - 별도재무제표",CF,별도,대웅제약,Healthcare,KOSPI,2021-12-31,2021,사업보고서,영업에서창출된현금흐름,영업활동현금흐름,G,47950162552,98363539706
"현금흐름표, 간접법 - 별도재무제표",CF,별도,동원산업,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 순현금흐름,영업활동현금흐름,G,1.02786E+11,1.0077E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,롯데케미칼,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,7.89326E+11,8.42563E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,명신산업,Automotive,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,8307235766,23488625646
"현금흐름표, 간접법 - 별도재무제표",CF,별도,사조오양,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,20241470947,31773215414
"현금흐름표, 간접법 - 별도재무제표",CF,별도,삼성SDI,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,9.46029E+11,7.27684E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,선진,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,31101809820,52778935252
"현금흐름표, 간접법 - 별도재무제표",CF,별도,신세계건설,Construction,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,76930608740,36253398255
"현금흐름표, 간접법 - 별도재무제표",CF,별도,신세계푸드,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,71952997013,62565416494
"현금흐름표, 간접법 - 별도재무제표",CF,별도,신테카바이오,Technology,KOSDAQ,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-6040460860,-4668009440
"현금흐름표, 간접법 - 별도재무제표",CF,별도,아세아시멘트,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,77654855267,25999473500
"현금흐름표, 간접법 - 별도재무제표",CF,별도,에스디바이오센서,Healthcare,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.23085E+12,4.77711E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,에스엠,Media,KOSDAQ,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,78736741488,69981419142
"현금흐름표, 간접법 - 별도재무제표",CF,별도,에이블씨엔씨,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,5598648008,2127893313
"현금흐름표, 간접법 - 별도재무제표",CF,별도,엔에이치엔,Technology,KOSPI,2021-12-31,2021,사업보고서,I. 영업활동현금흐름,영업활동현금흐름,G,1.65658E+11,1.15499E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,이수화학,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,68513034590,80422939489
"현금흐름표, 간접법 - 별도재무제표",CF,별도,인포뱅크,Telecommunications,KOSDAQ,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,8296752866,5023658554
"현금흐름표, 간접법 - 별도재무제표",CF,별도,일동제약,Healthcare,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-11121410977,19916144127
"현금흐름표, 간접법 - 별도재무제표",CF,별도,진양홀딩스,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,21164079995,8563250255
"현금흐름표, 간접법 - 별도재무제표",CF,별도,카카오,Technology,KOSDAQ,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,8.15195E+11,6.30615E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,케이씨씨,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,1.05571E+11,4.23402E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,케이씨텍,Technology,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,41084412719,72155985786
"현금흐름표, 간접법 - 별도재무제표",CF,별도,케이탑리츠,Real Estate,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,3757494930,1714816856
"현금흐름표, 간접법 - 별도재무제표",CF,별도,코오롱,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,14935760892,8072403345
"현금흐름표, 간접법 - 별도재무제표",CF,별도,코오롱플라스틱,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,13956783871,40279249835
"현금흐름표, 간접법 - 별도재무제표",CF,별도,크라운제과,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,34483558830,34494696438
"현금흐름표, 간접법 - 별도재무제표",CF,별도,크라운해태홀딩스,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,6551007649,3444975031
"현금흐름표, 간접법 - 별도재무제표",CF,별도,크래프톤,Technology,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,6.76816E+11,15952169654
"현금흐름표, 간접법 - 별도재무제표",CF,별도,팜스코,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1215645324,24083020495
"현금흐름표, 간접법 - 별도재무제표",CF,별도,퍼스텍,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-6873595656,11038639094
"현금흐름표, 간접법 - 별도재무제표",CF,별도,포스코,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,4.78034E+12,5.15767E+12
"현금흐름표, 간접법 - 별도재무제표",CF,별도,한국항공우주,Aviation,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,4.43749E+11,7.39307E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,한라,Construction,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-30427021510,-51074352445
"현금흐름표, 간접법 - 별도재무제표",CF,별도,한신공영,Construction,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-77796944186,1.31978E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,한올바이오파마,Healthcare,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,829934698,976173589
"현금흐름표, 간접법 - 별도재무제표",CF,별도,한일현대시멘트,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,32558935409,64655658873
"현금흐름표, 간접법 - 별도재무제표",CF,별도,한진,Services,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,58037613128,1.34166E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,한화솔루션,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,6.2944E+11,8.71513E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,현대중공업,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 순현금흐름,영업활동현금흐름,G,7.61916E+11,-2.00068E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,BGF리테일,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,5.38148E+11,5.07341E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,CJ CGV,Media,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-1.71877E+11,-2.68444E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,LIG넥스원,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.35245E+11,1.92105E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,SIMPAC,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,63747132643,-17042760911
"현금흐름표, 간접법 - 연결재무제표",CF,연결,SK가스,Energy and Natural Resources,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,-3.89012E+11,2.28479E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,고려아연,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,6.06884E+11,4.56523E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,극동유화,Energy and Natural Resources,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-14225849529,24362203858
"현금흐름표, 간접법 - 연결재무제표",CF,연결,대덕,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 순현금흐름 합계,영업활동현금흐름,G,2.54046E+11,40425901535
"현금흐름표, 간접법 - 연결재무제표",CF,연결,대덕전자,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,2.03809E+11,82856729827
"현금흐름표, 간접법 - 연결재무제표",CF,연결,대웅제약,Healthcare,KOSPI,2021-12-31,2021,사업보고서,영업에서창출된현금흐름,영업활동현금흐름,G,39994278512,1.00981E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,동원산업,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 순현금흐름,영업활동현금흐름,G,3.32971E+11,4.02219E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,롯데케미칼,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.48622E+12,1.31081E+12
"현금흐름표, 간접법 - 연결재무제표",CF,연결,명신산업,Automotive,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,22790634743,48131126189
"현금흐름표, 간접법 - 연결재무제표",CF,연결,삼성SDI,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,2.17603E+12,1.94882E+12
"현금흐름표, 간접법 - 연결재무제표",CF,연결,선진,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,72975586296,1.13359E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,신세계푸드,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,72813015285,62808855650
"현금흐름표, 간접법 - 연결재무제표",CF,연결,신테카바이오,Technology,KOSDAQ,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-6040460860,-4668009440
"현금흐름표, 간접법 - 연결재무제표",CF,연결,아세아시멘트,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.03507E+11,80505318003
"현금흐름표, 간접법 - 연결재무제표",CF,연결,에스디바이오센서,Healthcare,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.23495E+12,4.95382E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,에스엠,Media,KOSDAQ,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.22558E+11,45398545730
"현금흐름표, 간접법 - 연결재무제표",CF,연결,에이블씨엔씨,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,4409703279,-8187896186
"현금흐름표, 간접법 - 연결재무제표",CF,연결,엔에이치엔,Technology,KOSPI,2021-12-31,2021,사업보고서,I. 영업활동현금흐름,영업활동현금흐름,G,2.26363E+11,1.41296E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,이수화학,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,61009079607,82473102419
"현금흐름표, 간접법 - 연결재무제표",CF,연결,인포뱅크,Telecommunications,KOSDAQ,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,9239178957,5834789020
"현금흐름표, 간접법 - 연결재무제표",CF,연결,일동제약,Healthcare,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-11365958108,19365601509
"현금흐름표, 간접법 - 연결재무제표",CF,연결,진양홀딩스,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,13592364323,13806533528
"현금흐름표, 간접법 - 연결재무제표",CF,연결,카카오,Technology,KOSDAQ,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.30657E+12,9.71096E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,케이씨씨,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,4.24043E+11,6.79854E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,케이탑리츠,Real Estate,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,3866362335,1714816856
"현금흐름표, 간접법 - 연결재무제표",CF,연결,코오롱,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,2.23933E+11,3.33113E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,코오롱플라스틱,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,15021812023,39884107706
"현금흐름표, 간접법 - 연결재무제표",CF,연결,크라운해태홀딩스,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,96825550975,76121802823
"현금흐름표, 간접법 - 연결재무제표",CF,연결,크래프톤,Technology,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,7.13908E+11,6.48972E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,팜스코,Consumer Products,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,3552463998,30067140287
"현금흐름표, 간접법 - 연결재무제표",CF,연결,포스코,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,6.25937E+12,8.68574E+12
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한국항공우주,Aviation,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,4.39965E+11,7.32408E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한라,Construction,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-37756935987,-1.88197E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한신공영,Construction,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-2.65472E+11,2.11877E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한올바이오파마,Healthcare,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,839871903,929290569
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한진,Services,KOSPI,2021-12-31,2021,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.96051E+11,2.41167E+11
"현금흐름표, 간접법 - 연결재무제표",CF,연결,한화솔루션,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,9.90891E+11,1.06954E+12
"현금흐름표, 간접법 - 연결재무제표",CF,연결,현대중공업,Industrial Products,KOSPI,2021-12-31,2021,사업보고서,영업활동으로 인한 순현금흐름,영업활동현금흐름,G,7.62061E+11,-2E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,BGF리테일,Consumer Products,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,3.45926E+11,-20814276674
"현금흐름표, 간접법 - 별도재무제표",CF,별도,CJ CGV,Media,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,21543027403,92421613132
"현금흐름표, 간접법 - 별도재무제표",CF,별도,LIG넥스원,Industrial Products,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-1.13999E+11,-36377777918
"현금흐름표, 간접법 - 별도재무제표",CF,별도,SIMPAC,Industrial Products,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,36290247580,-13628627961
"현금흐름표, 간접법 - 별도재무제표",CF,별도,SK가스,Energy and Natural Resources,KOSPI,2018-12-31,2018,사업보고서,영업활동으로 인한 현금흐름,영업활동현금흐름,G,-26079123008,77709711361
"현금흐름표, 간접법 - 별도재무제표",CF,별도,고려아연,Industrial Products,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,7.16599E+11,6.76573E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,극동유화,Energy and Natural Resources,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,12439783452,3499596956
"현금흐름표, 간접법 - 별도재무제표",CF,별도,대덕전자,Industrial Products,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,33831033375,68947879424
"현금흐름표, 간접법 - 별도재무제표",CF,별도,대웅제약,Healthcare,KOSPI,2018-12-31,2018,사업보고서,영업에서창출된현금흐름,영업활동현금흐름,G,53761450987,63297189973
"현금흐름표, 간접법 - 별도재무제표",CF,별도,동원산업,Consumer Products,KOSPI,2018-12-31,2018,사업보고서,영업활동으로 인한 순현금흐름,영업활동현금흐름,G,20482859024,1.01696E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,롯데케미칼,Industrial Products,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,1.07446E+12,2.33152E+12
"현금흐름표, 간접법 - 별도재무제표",CF,별도,사조오양,Consumer Products,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,8054203449,25979205493
"현금흐름표, 간접법 - 별도재무제표",CF,별도,삼성SDI,Consumer Products,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-37327165573,-3.11944E+11
"현금흐름표, 간접법 - 별도재무제표",CF,별도,선진,Consumer Products,KOSPI,2018-12-31,2018,사업보고서,영업활동현금흐름,영업활동현금흐름,G,-22085178922,47631217342
